,BXM Level (Volatility),Credit Spread Investment Grade,HML,Last_Price (High Yield Credit Spread),Liquidity,Mkt-RF,Momentum,SMB,date,index
484,-3.85914188590987e-05,2.938704784443292e-05,-0.006483647588215,-0.0013564507101079398,0.03990174292535764,0.0004143285081784909,-0.0037032595403898305,-0.0015768678369066265,2010-07,Bond_US_HighYield_bond_Index
485,-6.01404695525883e-05,8.756632585922228e-05,-0.012106675058308064,-0.004473679729162239,-0.0393583275049636,0.0034378847233398763,-0.008794737729081778,-0.004187267849681969,2010-07,IYR
486,-5.041681438344562e-06,-4.1896564416165315e-05,-0.0016517732329716511,0.0004199906512707824,0.005989798234880106,-0.0006250705158275943,-0.0001145006823563971,-0.0005213438209432722,2010-07,FOF_Fund of Fund
487,5.480139214689454e-06,1.324650717061688e-05,-8.538098802843286e-05,-0.0009374848954161324,0.0408536155498711,-0.000185846668448314,-0.0010536568736098928,0.0012368391627604267,2010-07,PE
488,-2.8152598414796893e-05,-8.187969140676992e-07,-0.003514197431816024,-0.0014298473444008652,-0.02285407910185322,-0.00013761991750596558,-0.003366344157873319,-0.0018520780950515361,2010-08,Equity_russel_3000
489,-3.801207471517537e-05,-3.0220779639992775e-05,-0.004215272484710764,-0.0009498582884845119,-0.012819056973639942,-9.957634863121123e-05,-0.0035573692580100347,-0.001620277058966682,2010-08,Equity_global_MSCI_ACWI
490,8.241123299859612e-06,-4.142181225099751e-05,-0.0007217809117298635,0.0010531099615790577,-0.0018845621881099506,-0.0001359999990765276,-0.001356992082961514,-0.00010133855322401464,2010-08,Bond_US_Barclay_ETF
491,1.3253501731798784e-05,-5.1722841625789653e-05,-0.001994669367651858,0.0012842211510657037,0.007084496927586059,-6.550746397179785e-05,-0.001556600266674077,-0.0007965377348707961,2010-08,Bond_US_Barclay_TIPS
492,-3.992888292423839e-05,3.478157267650052e-05,-0.00650564719602903,-0.001489815076815247,0.040937728189818,0.00045969105674358024,-0.003684445760274671,-0.0015689439214946824,2010-08,Bond_US_HighYield_bond_Index
493,-6.073643725496052e-05,0.00011973565675648783,-0.012790111876771315,-0.005120387579797906,-0.035565238833700774,0.0039318983378685,-0.008667808809940884,-0.004186467780297014,2010-08,IYR
494,-5.468621710403681e-06,-3.8156545137963543e-05,-0.0017044658573695526,0.0003376029845398726,0.0065463626582981105,-0.0005784680725363228,-0.00010045804701924732,-0.0005189995162231814,2010-08,FOF_Fund of Fund
495,5.18223259300858e-06,5.974661893076922e-06,0.00010148355001571296,-0.0008000078979510314,0.04013599775666121,-0.0003106203048684336,-0.0010832129068792384,0.0012393815145001832,2010-08,PE
496,-2.3908491176228923e-05,-1.376727096042015e-05,-0.004082783209015228,-0.0010981559463153628,-0.028153044070046596,4.567108131700581e-05,-0.003433599023737452,-0.0018267288324100503,2010-09,Equity_russel_3000
497,-3.530045565556969e-05,-3.747383660400081e-05,-0.0045240166051462305,-0.0007571942886405413,-0.01583674072979535,-2.4790224374501846e-05,-0.0036114671352694,-0.001617026539047977,2010-09,Equity_global_MSCI_ACWI
498,6.282687903453471e-06,-3.3348576487635725e-05,-0.0003472200481094839,0.0008604327328583447,0.001317491464624898,-0.00030764388355583594,-0.0013488500394922553,-0.00013966789172116523,2010-09,Bond_US_Barclay_ETF
499,1.1343968858768092e-05,-4.083846133268068e-05,-0.0014683733288220618,0.0010394673705668607,0.011293345916304098,-0.0003578792948810833,-0.001581532442874331,-0.0008721501765181668,2010-09,Bond_US_Barclay_TIPS
500,-4.086559836741037e-05,3.604816505968565e-05,-0.006465238013085323,-0.0015329757065113518,0.04153326260067458,0.00048526659490787105,-0.0036522402634719953,-0.0015543411116168311,2010-09,Bond_US_HighYield_bond_Index
501,-6.996027977197505e-05,0.00012938410026808774,-0.012543182893241134,-0.005492072266962071,-0.030719570431806453,0.004300910676622194,-0.008319872683799676,-0.004006833031920343,2010-09,IYR
502,-6.54830766867704e-06,-3.569515279952008e-05,-0.0016043408398314224,0.0002689443848202522,0.007594046467274518,-0.0005905455461778508,-7.426384565928368e-05,-0.0005148795272582364,2010-09,FOF_Fund of Fund
503,6.59242532980765e-06,1.167598412147577e-06,-0.00011442478613535312,-0.0006802672615544916,0.03819326459205186,-0.00022877694249502645,-0.0011000535154670477,0.0012542099603839799,2010-09,PE
504,-3.656235412940533e-05,3.185700085911935e-05,-0.003470511320857461,-0.002311969535250844,-0.013816624332341876,-4.839979762339547e-05,-0.003771330680369611,-0.0014475022242181126,2010-10,Equity_russel_3000
505,-4.70513804085654e-05,1.0166998099587609e-05,-0.003878812722970304,-0.00198968715522883,-0.0020356155127578823,-0.0001689589507749209,-0.003932261094164474,-0.0012555358175927109,2010-10,Equity_global_MSCI_ACWI
506,4.720184583358312e-06,-3.3586595407625276e-05,-0.00035695175255733014,0.0008278177378131177,0.002544589456107471,-0.0002559887820021631,-0.0013825770907450324,-0.00010322573619966219,2010-10,Bond_US_Barclay_ETF
507,9.870496297670107e-06,-3.7799281139749103e-05,-0.001430119230886276,0.0009435309984177631,0.012752429683418498,-0.00034433495988325097,-0.0016177710797918438,-0.0008320123262630721,2010-10,Bond_US_Barclay_TIPS
508,-4.5052504885706676e-05,3.795128047031585e-05,-0.006454387452082613,-0.0016711172223903316,0.04505646141504094,0.0005963026041687428,-0.003746067347265458,-0.0014521962570256189,2010-10,Bond_US_HighYield_bond_Index
509,-7.435808220633669e-05,0.00013269165329148026,-0.012512767891234344,-0.005663306281076797,-0.026897855943085025,0.0044034389709148095,-0.008420203446616814,-0.0038972287227027405,2010-10,IYR
510,-9.751129890575084e-06,-2.2094247092297424e-05,-0.001419532705666915,-7.928448586617953e-05,0.011412649442063438,-0.0006364773574176058,-0.00016253590100401283,-0.00041526251636373607,2010-10,FOF_Fund of Fund
511,8.373053811954102e-06,-4.635982321694269e-06,-0.00019162159814589685,-0.0005217757347540271,0.036232907328092145,-0.0002221834859328503,-0.0010533661032422481,0.0012019363902556965,2010-10,PE
512,-4.456672503363009e-05,4.740278920493317e-05,-0.003663344702702173,-0.0027917186227533197,-0.016936453900480375,0.00033804837475115423,-0.0034920397782723656,-0.0012100545644414679,2010-11,Equity_russel_3000
513,-5.681003090609308e-05,2.6235604091374466e-05,-0.0041375803063582045,-0.002515920353478196,-0.00694144205966285,0.0003248121703701562,-0.003571583614428539,-0.0009630959795148761,2010-11,Equity_global_MSCI_ACWI
514,1.8863830995240975e-06,-2.6782473482076614e-05,-0.000414548099542833,0.00063152351546511,0.0019370312996265238,-0.00012937555218039964,-0.0012927957662332845,-2.0492637725501306e-05,2010-11,Bond_US_Barclay_ETF
515,4.03636095220965e-06,-1.6654158558476306e-05,-0.0014901217023125246,0.00039425486327610004,0.0142290529739183,-0.0001396573406421825,-0.001482856295255866,-0.0006689885856102917,2010-11,Bond_US_Barclay_TIPS
516,-4.592750929166111e-05,3.487743699288068e-05,-0.00651464213737675,-0.0016264835711449696,0.04289129963265892,0.0006759932623041087,-0.0036821472526272353,-0.0014213542958846324,2010-11,Bond_US_HighYield_bond_Index
517,-8.119185364124178e-05,0.00012213388950735142,-0.012872978278844927,-0.005588240834888944,-0.03866818133466887,0.004920316110454431,-0.008015064516397177,-0.003670117742114995,2010-11,IYR
518,-1.4556067756412339e-05,-1.26180997925638e-05,-0.0015341052199267097,-0.00037020497978874217,0.00959494731911692,-0.0004056277335987013,4.11089502118378e-06,-0.0002728727954634802,2010-11,FOF_Fund of Fund
519,1.0447880015268627e-05,-1.2341487950638576e-05,-0.0001718054066834479,-0.0003226599432311142,0.035636859835226575,-0.0002935185275135116,-0.0011000486863292358,0.0011441492433574424,2010-11,PE
520,-4.1279885647085965e-05,4.488767326972428e-05,-0.00376508388233264,-0.00266443351688247,-0.01683458527727333,0.00034751018535975065,-0.0035056408014451507,-0.001387360769874238,2010-12,Equity_russel_3000
521,-5.339975726337387e-05,1.3944907074228338e-05,-0.0042351495640415154,-0.002194757884707114,-0.007290951941451462,0.00036389293951774593,-0.003653885405582452,-0.0010181001376035267,2010-12,Equity_global_MSCI_ACWI
522,1.9841509413376216e-06,-2.842258528999535e-05,-0.0004162823842149971,0.0006658839512966516,0.0018664614583663308,-0.00012436260077205996,-0.0013042256724200285,-4.9155782968768325e-06,2010-12,Bond_US_Barclay_ETF
523,5.2511300296941325e-06,-2.4258341005815854e-05,-0.00152221392470539,0.0005716703133631902,0.013952862765077678,-0.00011598464900453714,-0.0015348964730882292,-0.0006456068362417841,2010-12,Bond_US_Barclay_TIPS
524,-4.5263275284746906e-05,2.3293816753701803e-05,-0.006526061097958835,-0.0013844307726086527,0.0423911264571013,0.0007113833814955395,-0.003762906154981732,-0.0013096532125194682,2010-12,Bond_US_HighYield_bond_Index
525,-7.45771039736082e-05,0.00010651126312572715,-0.013069011077663298,-0.005125797332516346,-0.03895974504649746,0.004971281122959553,-0.008116823739741305,-0.0038862648971761393,2010-12,IYR
526,-1.385403003540295e-05,-1.4068724857368628e-05,-0.0015550818218345586,-0.0003251766478129369,0.009573756716775295,-0.0004008457399474405,-5.227920678252396e-06,-0.00029857620883206454,2010-12,FOF_Fund of Fund
527,9.039942907303552e-06,-1.3653576215540695e-05,-0.00012625261155405076,-0.00033051111932191814,0.03548087235611108,-0.00029034883119025134,-0.0011110529589941076,0.0012519288935584419,2010-12,PE
528,-4.516767584216612e-05,5.457439063185775e-05,-0.0036411068836790655,-0.0029470308033814653,-0.02152202077333709,0.00027844223483690367,-0.003284717405296629,-0.0016162064130913027,2011-01,Equity_russel_3000
529,-5.434611935008313e-05,2.777221286257676e-05,-0.004306040240356787,-0.00250792323570366,-0.013333514446343675,0.0003637839552765171,-0.0033797167601071973,-0.001277335127693592,2011-01,Equity_global_MSCI_ACWI
530,2.631374288505038e-06,-3.061940522525717e-05,-0.0004317734169932419,0.0007253773458599858,0.002896476578351792,-0.0001137152758064891,-0.0013522301735859193,4.354888298002506e-05,2011-01,Bond_US_Barclay_ETF
531,6.764372891832787e-06,-2.743076759423443e-05,-0.0015757384448711748,0.0006689255460526206,0.015521819810375814,-8.823056319194611e-05,-0.0016093967623404606,-0.0005671439074552021,2011-01,Bond_US_Barclay_TIPS
532,-4.657893971666497e-05,2.5929935176435695e-05,-0.006478449150374044,-0.0014663862713019359,0.041079201328080295,0.0006870752267954389,-0.0037004792513327667,-0.0013757048727623053,2011-01,Bond_US_HighYield_bond_Index
533,-7.94324780588212e-05,0.00010621492651951918,-0.012804963297760388,-0.005214653100099945,-0.03951713821177494,0.004866973858586851,-0.00807907377112102,-0.003952130028041002,2011-01,IYR
534,-1.264766156520514e-05,-8.806456157226016e-06,-0.00166640996737491,-0.00041365289164745425,0.007494829518580937,-0.0003673730118364804,8.509590120212018e-05,-0.0003742862724501264,2011-01,FOF_Fund of Fund
535,1.4342306138745626e-05,-4.923461631327125e-07,-0.0005277348727405901,-0.0005070038111916059,0.030603297850692157,-0.00015774285937736332,-0.0009055949217620513,0.0010960479615470982,2011-01,PE
536,-4.183995349504562e-05,5.530296217516378e-05,-0.0038060289846226225,-0.0028830881113217186,-0.024391287370200132,0.0002805938923593279,-0.003212896432953846,-0.0017488022327828007,2011-02,Equity_russel_3000
537,-4.965195645931025e-05,2.862691694529326e-05,-0.004532922681837137,-0.002414122121832064,-0.01733207897095912,0.00036249245213076237,-0.0032823772533105283,-0.0014640253570623735,2011-02,Equity_global_MSCI_ACWI
538,1.6921711579578934e-06,-2.795039009665512e-05,-0.00048092602841878773,0.0006474894604275258,0.002894078444710846,-4.2443443816715665e-05,-0.0013064999834375493,7.51155933952849e-05,2011-02,Bond_US_Barclay_ETF
539,5.846784888071744e-06,-2.5273422719167965e-05,-0.0016087707800566953,0.0006022028603349162,0.01564669002223429,-2.985715734656752e-05,-0.001575056455054756,-0.0005353863854035482,2011-02,Bond_US_Barclay_TIPS
540,-4.80901751460913e-05,2.8910021113156626e-05,-0.006513777025837303,-0.0015643484640720288,0.041446750924956643,0.0007688869531787823,-0.00365707748294819,-0.0013222339791721868,2011-02,Bond_US_HighYield_bond_Index
541,-6.970577642282695e-05,0.00010065824752677425,-0.013031137010642457,-0.004867749901897293,-0.04573211686474293,0.004681072166015342,-0.008045619045741983,-0.004324038978758195,2011-02,IYR
542,-9.898345715213014e-06,-9.663349377958671e-06,-0.0017541004609021582,-0.00033045619850128206,0.0055364638574404434,-0.0004020726523119855,0.00011093924089370516,-0.00048086289310389496,2011-02,FOF_Fund of Fund
543,1.1515825607309326e-05,-6.4747338990345e-06,-0.00020909652797065914,-0.0004496628387650075,0.03455580994021601,-0.00029368362984050905,-0.0010897428802021242,0.0012195987432734173,2011-02,PE
544,-4.539927689658054e-05,5.450534976315143e-05,-0.0035924096482227996,-0.0029577232413780692,-0.024567755566189065,0.00013297414503697647,-0.003290344508295226,-0.0017774923538796377,2011-03,Equity_russel_3000
545,-5.4285011104407324e-05,2.6690301973082394e-05,-0.004248296204112961,-0.0024906152778186967,-0.017647918097840276,0.00015988355896563722,-0.0033851744806029233,-0.001499540374825109,2011-03,Equity_global_MSCI_ACWI
546,8.691615786736938e-07,-2.7919090459724294e-05,-0.0004331080834028972,0.0006252715280264491,0.0028739580962136024,-7.40659807412225e-05,-0.001323931223845623,6.804225125101905e-05,2011-03,Bond_US_Barclay_ETF
547,4.639797350972866e-06,-2.4629690527846462e-05,-0.0015430119869243308,0.0005558729870844444,0.01567450150488836,-6.927465671394128e-05,-0.0015992989872021385,-0.0005469775682329179,2011-03,Bond_US_Barclay_TIPS
548,-4.9887122260245254e-05,2.7260935641836015e-05,-0.006396821541375164,-0.00157336947776731,0.041238156225190226,0.0006798522181987038,-0.0036989324240408045,-0.0013341795045596506,2011-03,Bond_US_HighYield_bond_Index
549,-7.120613651736196e-05,9.830425503917729e-05,-0.012926344779002993,-0.004852815462697179,-0.04599996484236457,0.004595359493769602,-0.008082725355521889,-0.004332022607766498,2011-03,IYR
550,-1.1162525894611332e-05,-9.443305390414167e-06,-0.001681906604497005,-0.00036853803087845416,0.005522045971650513,-0.00044864464802303605,8.454413937013239e-05,-0.0004920781552893074,2011-03,FOF_Fund of Fund
551,1.0243636691928729e-05,-1.0131968185822775e-05,-0.00010810101353626866,-0.00039880236779770567,0.03416941915128402,-0.00038569779170379015,-0.0011248777784759328,0.0012162130893264688,2011-03,PE
552,-4.592847233563012e-05,5.1477515545010676e-05,-0.003524682073039992,-0.0028963825792889426,-0.02503746647417321,9.280129830528672e-05,-0.0032853394855866386,-0.001840298693526532,2011-04,Equity_russel_3000
553,-5.5386240466062035e-05,2.2769630237571832e-05,-0.004149680725558075,-0.0024229246662576323,-0.018198360969652383,0.0001104910260738487,-0.0033837582191974455,-0.0015545502235302516,2011-04,Equity_global_MSCI_ACWI
554,-1.4898237664712948e-06,-2.864961514412504e-05,-0.00035821188588491815,0.0005771099410397298,0.0030705288073307746,-6.967103279979098e-05,-0.0013498897618266226,0.0001940484188933181,2011-04,Bond_US_Barclay_ETF
555,9.149618515673862e-07,-2.4595545565007807e-05,-0.0014458692723057914,0.0004499084111191185,0.016197955604642933,-4.526705748512244e-05,-0.0016447778607888708,-0.0003102470070843813,2011-04,Bond_US_Barclay_TIPS
556,-5.1801138873118274e-05,2.3476837797531305e-05,-0.006279304818512854,-0.001532053833291287,0.040825100352580246,0.0006375539943544728,-0.003707928199473416,-0.0013334268479689576,2011-04,Bond_US_HighYield_bond_Index
557,-6.708702433756844e-05,9.110344403221105e-05,-0.01290639888658257,-0.004555192606675506,-0.047863914885710845,0.004465868238509897,-0.008005349667053803,-0.004821595785499254,2011-04,IYR
558,-1.0328804277356777e-05,-1.0509671636039445e-05,-0.001684823935138094,-0.00031815029130583504,0.00521494199913386,-0.00046923346059982163,9.872651113116554e-05,-0.0005787323608393569,2011-04,FOF_Fund of Fund
559,1.1204843392688868e-05,-2.119602504650471e-06,-0.00027579918865466846,-0.0005735164109487191,0.03547337994993305,-0.0002766182206997772,-0.0011434691314227835,0.0014101967686751746,2011-04,PE
560,-4.7329310759453794e-05,5.53067020958311e-05,-0.0034689221518833663,-0.003016726645920686,-0.02610689528794674,0.00013167161467640687,-0.003185895355977471,-0.0017712526057771984,2011-05,Equity_russel_3000
561,-5.2761559861910215e-05,3.2203799399682426e-05,-0.004421775528836297,-0.002564232100765909,-0.021978475926886842,0.0002675658072477799,-0.003108958520440422,-0.0015550638383079341,2011-05,Equity_global_MSCI_ACWI
562,-2.871743089416165e-06,-2.4282461815769256e-05,-0.00030915628237676573,0.00044536854204232576,0.0018101913432063688,-2.3163082765675913e-05,-0.0012354167983968933,0.0002667368997194674,2011-05,Bond_US_Barclay_ETF
563,4.029481012429552e-07,-1.7115690587402098e-05,-0.001486852618438561,0.0002716443000724787,0.013689671224554334,5.310557129574456e-05,-0.001439618495989739,-0.0002378380892905825,2011-05,Bond_US_Barclay_TIPS
564,-5.2532560620082575e-05,2.7648638790787427e-05,-0.006272115956604665,-0.0016428663049918232,0.0395101759933415,0.0006879214415459745,-0.0035956892368900137,-0.001280521217717415,2011-05,Bond_US_HighYield_bond_Index
